line,status,message,path,current,new,entity_type,entity_id,old_name_ar
900,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > إيون",إيون,AEON,,,
901,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > باشان",باشان,Bashan,,,
902,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > بولاريس",بولاريس,Polaris,,,
903,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > بوماركس",بوماركس,Pomarx,,,
904,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > بوموتو جينلينغ","بوموتو جينلينغ","BuMoto Jinling",,,
905,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > تي جي بي","تي جي بي",TGB,,,
906,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > ريجال رابتور","ريجال رابتور","Regal Raptor",,,
907,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > ريجنوم",ريجنوم,Regnum,,,
908,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > سكاي جيت","سكاي جيت",Skyjet,,,
909,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > سوزوكي",سوزوكي,Suzuki,,,
910,updated,"Updated subcategory (fallback by name in category)","المركبات > رباعية الدفع > سي أف موتو","سي أف موتو","CF Moto",subcategory,43965,"سي اف موتو"
911,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > سيجواي",سيجواي,Segway,,,
912,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > سيكتاك",سيكتاك,Cectek,,,
913,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > غوس",غوس,Goes,,,
914,updated,"Updated subcategory (fallback by name in category)","المركبات > رباعية الدفع > فالكون",فالكون,Falcon,subcategory,43967,فالكون
915,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > فولتا",فولتا,Volta,,,
916,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > كان-آم",كان-آم,Can-Am,,,
917,updated,"Updated subcategory (fallback by name in category)","المركبات > رباعية الدفع > كانوني",كانوني,Kanuni,subcategory,43970,كانوني
918,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > كاواساكي",كاواساكي,Kawasaki,,,
919,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > كايو",كايو,Kayo,,,
920,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > كرال موتور","كرال موتور","Kral Motor",,,
921,updated,"Updated subcategory (fallback by name in category)","المركبات > رباعية الدفع > كوبا",كوبا,Kuba,subcategory,43973,كوبا
922,updated,"Updated subcategory (fallback by name in category)","المركبات > رباعية الدفع > كيمكو",كيمكو,Kymco,subcategory,43974,كيمكو
923,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > كيو جي موتور","كيو جي موتور","QJ Motor",,,
924,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > لونشين",لونشين,Loncin,,,
925,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > لينهاي",لينهاي,Linhai,,,
926,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > موتوران",موتوران,Motoran,,,
927,updated,"Updated subcategory (fallback by name in category)","المركبات > رباعية الدفع > مونديال",مونديال,Mondial,subcategory,43976,مونديال
928,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > هوندا",هوندا,Honda,,,
929,updated,"Updated subcategory (fallback by name in category)","المركبات > رباعية الدفع > يوكي",يوكي,Yuki,subcategory,43986,يوكي
930,not_found,"Subcategory not found at segment: أبارث","المركبات > سيارات > أبارث",أبارث,Abarth,,,
931,not_found,"Subcategory not found at segment: أرورا","المركبات > سيارات > أرورا",أرورا,Arora,,,
932,not_found,"Subcategory not found at segment: ألبين","المركبات > سيارات > ألبين",ألبين,Alpine,,,
933,not_found,"Subcategory not found at segment: أنادول","المركبات > سيارات > أنادول",أنادول,Anadol,,,
934,not_found,"Subcategory not found at segment: أوبل","المركبات > سيارات > أوبل",أوبل,Opel,,,
935,not_found,"Subcategory not found at segment: أودي","المركبات > سيارات > أودي",أودي,Audi,,,
936,not_found,"Subcategory not found at segment: أورتي","المركبات > سيارات > أورتي",أورتي,Orti,,,
937,not_found,"Subcategory not found at segment: أيون","المركبات > سيارات > أيون",أيون,Aion,,,
938,updated,"Updated subcategory (fallback by name in category)","المركبات > سيارات > إنفينيتي",إنفينيتي,Infiniti,subcategory,44003,إنفينيتي
939,not_found,"Subcategory not found at segment: إيغل","المركبات > سيارات > إيغل",إيغل,Eagle,,,
940,not_found,"Subcategory not found at segment: إيكو","المركبات > سيارات > إيكو",إيكو,IKCO,,,
941,not_found,"Subcategory not found at segment: استون مارتن","المركبات > سيارات > استون مارتن","استون مارتن","Aston Martin",,,
942,not_found,"Subcategory not found at segment: الفا روميو","المركبات > سيارات > الفا روميو","الفا روميو","Alfa Romeo",,,
943,updated,"Updated subcategory (fallback by name in category)","المركبات > سيارات > بروتون",بروتون,Proton,subcategory,43318,بروتون
944,not_found,"Subcategory not found at segment: بليموث","المركبات > سيارات > بليموث",بليموث,Plymouth,,,
945,not_found,"Subcategory not found at segment: بنتلي","المركبات > سيارات > بنتلي",بنتلي,Bentley,,,
946,not_found,"Subcategory not found at segment: بورش","المركبات > سيارات > بورش",بورش,Porsche,,,
947,not_found,"Subcategory not found at segment: بولستار","المركبات > سيارات > بولستار",بولستار,Polestar,,,
948,not_found,"Subcategory not found at segment: بونتياك","المركبات > سيارات > بونتياك",بونتياك,Pontiac,,,
949,not_found,"Subcategory not found at segment: بويك","المركبات > سيارات > بويك",بويك,Buick,,,
950,not_found,"Subcategory not found at segment: بي إم دبليو","المركبات > سيارات > بي إم دبليو","بي إم دبليو",BMW,,,
951,not_found,"Subcategory not found at segment: بي واي دي","المركبات > سيارات > بي واي دي","بي واي دي",BYD,,,
952,not_found,"Subcategory not found at segment: بيجو","المركبات > سيارات > بيجو",بيجو,Peugeot,,,
953,not_found,"Subcategory not found at segment: تاتا","المركبات > سيارات > تاتا",تاتا,Tata,,,
954,updated,"Updated subcategory (fallback by name in category)","المركبات > سيارات > تسلا",تسلا,Tesla,subcategory,43333,تسلا
955,not_found,"Subcategory not found at segment: توغ","المركبات > سيارات > توغ",توغ,TOGG,,,
956,updated,"Updated subcategory (fallback by name in category)","المركبات > سيارات > توفاش",توفاش,Tofaş,subcategory,43328,توفاس
957,not_found,"Subcategory not found at segment: تويوتا","المركبات > سيارات > تويوتا",تويوتا,Toyota,,,
958,updated,"Updated subcategory (fallback by name in category)","المركبات > سيارات > جاكوار",جاكوار,Jaguar,subcategory,43302,جاكوار
959,updated,"Updated subcategory (fallback by name in category)","المركبات > سيارات > جيلي",جيلي,Geely,subcategory,43299,جيلي
960,not_found,"Subcategory not found at segment: داسيا","المركبات > سيارات > داسيا",داسيا,Dacia,,,
961,not_found,"Subcategory not found at segment: دايهاتسو","المركبات > سيارات > دايهاتسو",دايهاتسو,Daihatsu,,,
962,not_found,"Subcategory not found at segment: دايو","المركبات > سيارات > دايو",دايو,Daewoo,,,
963,not_found,"Subcategory not found at segment: دودج","المركبات > سيارات > دودج",دودج,Dodge,,,
964,updated,"Updated subcategory (fallback by name in category)","المركبات > سيارات > دي إس أوتوموبيلز","دي إس أوتوموبيلز","DS Automobiles",subcategory,43296,"دي إس أوتوموبيلز"
965,not_found,"Subcategory not found at segment: ذا لندن تاكسي","المركبات > سيارات > ذا لندن تاكسي","ذا لندن تاكسي","The London Taxi",,,
966,updated,"Updated subcategory (fallback by name in category)","المركبات > سيارات > روفر",روفر,Rover,subcategory,43320,روفر
967,updated,"Updated subcategory (fallback by name in category)","المركبات > سيارات > رولز رويس","رولز رويس",Rolls-Royce,subcategory,42644,"رولز رويس"
968,not_found,"Subcategory not found at segment: ريدر","المركبات > سيارات > ريدر",ريدر,Reeder,,,
969,not_found,"Subcategory not found at segment: ريغال رابتور","المركبات > سيارات > ريغال رابتور","ريغال رابتور","Regal Raptor",,,
970,not_found,"Subcategory not found at segment: ريلايف","المركبات > سيارات > ريلايف",ريلايف,Relive,,,
971,not_found,"Subcategory not found at segment: رينو","المركبات > سيارات > رينو",رينو,Renault,,,
972,not_found,"Subcategory not found at segment: رينوول","المركبات > سيارات > رينوول",رينوول,Rainwoll,,,
973,updated,"Updated subcategory (fallback by name in category)","المركبات > سيارات > ساب",ساب,Saab,subcategory,43321,ساب
974,not_found,"Subcategory not found at segment: سايبا","المركبات > سيارات > سايبا",سايبا,Saipa,,,
975,not_found,"Subcategory not found at segment: سكودا","المركبات > سيارات > سكودا",سكودا,Skoda,,,
976,updated,"Updated subcategory (fallback by name in category)","المركبات > سيارات > سمارت",سمارت,Smart,subcategory,43324,سمارت
977,not_found,"Subcategory not found at segment: سوبارو","المركبات > سيارات > سوبارو",سوبارو,Subaru,,,
978,not_found,"Subcategory not found at segment: سوزوكي","المركبات > سيارات > سوزوكي",سوزوكي,Suzuki,,,
979,not_found,"Subcategory not found at segment: سيات","المركبات > سيارات > سيات",سيات,SEAT,,,
980,not_found,"Subcategory not found at segment: سيتروين","المركبات > سيارات > سيتروين",سيتروين,Citroën,,,
981,not_found,"Subcategory not found at segment: سينترو","المركبات > سيارات > سينترو",سينترو,Cenntro,,,
982,not_found,"Subcategory not found at segment: شيري","المركبات > سيارات > شيري",شيري,Chery,,,
983,not_found,"Subcategory not found at segment: شيفروليه","المركبات > سيارات > شيفروليه",شيفروليه,Chevrolet,,,
984,not_found,"Subcategory not found at segment: فاندرهول","المركبات > سيارات > فاندرهول",فاندرهول,Vanderhall,,,
985,not_found,"Subcategory not found at segment: فورد","المركبات > سيارات > فورد",فورد,Ford,,,
986,not_found,"Subcategory not found at segment: فولتا","المركبات > سيارات > فولتا",فولتا,Volta,,,
987,not_found,"Subcategory not found at segment: فولفو","المركبات > سيارات > فولفو",فولفو,Volvo,,,
988,not_found,"Subcategory not found at segment: فولكس فاغن","المركبات > سيارات > فولكس فاغن","فولكس فاغن",Volkswagen,,,
989,not_found,"Subcategory not found at segment: فيات","المركبات > سيارات > فيات",فيات,Fiat,,,
990,not_found,"Subcategory not found at segment: فيراري","المركبات > سيارات > فيراري",فيراري,Ferrari,,,
991,not_found,"Subcategory not found at segment: كاديلاك","المركبات > سيارات > كاديلاك",كاديلاك,Cadillac,,,
992,not_found,"Subcategory not found at segment: كرايسلر","المركبات > سيارات > كرايسلر",كرايسلر,Chrysler,,,
993,not_found,"Subcategory not found at segment: كوبا","المركبات > سيارات > كوبا",كوبا,Kuba,,,
994,not_found,"Subcategory not found at segment: كوبرا","المركبات > سيارات > كوبرا",كوبرا,Cupra,,,
995,not_found,"Subcategory not found at segment: كيا","المركبات > سيارات > كيا",كيا,Kia,,,
996,not_found,"Subcategory not found at segment: لادا","المركبات > سيارات > لادا",لادا,Lada,,,
997,updated,"Updated subcategory (fallback by name in category)","المركبات > سيارات > لامبورغيني",لامبورغيني,Lamborghini,subcategory,43305,لامبورغيني
998,updated,"Updated subcategory (fallback by name in category)","المركبات > سيارات > لانشيا",لانشيا,Lancia,subcategory,43306,لانسيا
999,not_found,"Subcategory not found at segment: لكزس","المركبات > سيارات > لكزس",لكزس,Lexus,,,
1000,not_found,"Subcategory not found at segment: لوتس","المركبات > سيارات > لوتس",لوتس,Lotus,,,
1001,not_found,"Subcategory not found at segment: لوكي","المركبات > سيارات > لوكي",لوكي,Luqi,,,
1002,not_found,"Subcategory not found at segment: ليب موتور","المركبات > سيارات > ليب موتور","ليب موتور",Leapmotor,,,
1003,not_found,"Subcategory not found at segment: لينكولن","المركبات > سيارات > لينكولن",لينكولن,Lincoln,,,
1004,not_found,"Subcategory not found at segment: ماركوس","المركبات > سيارات > ماركوس",ماركوس,Marcos,,,
1005,not_found,"Subcategory not found at segment: مازدا","المركبات > سيارات > مازدا",مازدا,Mazda,,,
1006,updated,"Updated subcategory (fallback by name in category)","المركبات > سيارات > مازيراتي",مازيراتي,Maserati,subcategory,43307,مازيراتي
1007,not_found,"Subcategory not found at segment: ماكلارين","المركبات > سيارات > ماكلارين",ماكلارين,McLaren,,,
1008,not_found,"Subcategory not found at segment: مرسيدس-بنز","المركبات > سيارات > مرسيدس-بنز",مرسيدس-بنز,Mercedes-Benz,,,
1009,not_found,"Subcategory not found at segment: مورغان","المركبات > سيارات > مورغان",مورغان,Morgan,,,
1010,not_found,"Subcategory not found at segment: ميتسوبيشي","المركبات > سيارات > ميتسوبيشي",ميتسوبيشي,Mitsubishi,,,
1011,not_found,"Subcategory not found at segment: ميني","المركبات > سيارات > ميني",ميني,MINI,,,
1012,not_found,"Subcategory not found at segment: نيسان","المركبات > سيارات > نيسان",نيسان,Nissan,,,
1013,not_found,"Subcategory not found at segment: نيغمر","المركبات > سيارات > نيغمر",نيغمر,Niğmer,,,
1014,not_found,"Subcategory not found at segment: نيف","المركبات > سيارات > نيف",نيف,Nieve,,,
1015,not_found,"Subcategory not found at segment: هوندا","المركبات > سيارات > هوندا",هوندا,Honda,,,
1016,not_found,"Subcategory not found at segment: هيونداي","المركبات > سيارات > هيونداي",هيونداي,Hyundai,,,
1017,not_found,"Subcategory not found at segment: يوكي","المركبات > سيارات > يوكي",يوكي,Yuki,,,
1018,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > أوديس",أوديس,ODES,,,
1019,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > إكس آند واي","إكس آند واي",X&Y,,,
1020,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > باجي",باجي,Buggy,,,
1021,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > بولاريس",بولاريس,Polaris,,,
1022,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > جون دير","جون دير","John Deere",,,
1023,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > سي إف موتو","سي إف موتو","CF Moto",,,
1024,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > سيجواي",سيجواي,Segway,,,
1025,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > كان-آم",كان-آم,Can-Am,,,
1026,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > كانوني",كانوني,Kanuni,,,
1027,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > كاواساكي",كاواساكي,Kawasaki,,,
1028,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > كوبا",كوبا,Kuba,,,
1029,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > موتولوكس",موتولوكس,Motolux,,,
1030,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > مونديال",مونديال,Mondial,,,
1031,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > يوكي",يوكي,Yuki,,,
1032,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أخرى > آلات البيع","آلات البيع","ماكينة بيع ذاتي",,,
1033,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أخرى > أشياء غير عادية","أشياء غير عادية","أشياء نادرة أو غريبة",,,
1034,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أخرى > اكسسوارات التبغ","اكسسوارات التبغ","إكسسوارات التدخين",,,
1035,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أخرى > العطلات والمناسبات الخاصة","العطلات والمناسبات الخاصة","أغراض مناسبات وأعياد",,,
1036,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أخرى > المنتجات الترويجية","المنتجات الترويجية","منتجات دعائية",,,
1037,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أخرى > براندس فور سالي","براندس فور سالي","علامات تجارية للبيع",,,
1038,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أخرى > تاتتوس & بودي ارت","تاتتوس & بودي ارت","وشوم وفنون الجسد",,,
1039,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أخرى > تذاكر الحفلات والمناسبات","تذاكر الحفلات والمناسبات","تذكرة دخول حفلة",,,
1040,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أخرى > مبيدات الحشرات والقوارض","مبيدات الحشرات والقوارض","مبيد حشرات وفئران",,,
1041,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أغذية وأعلاف > أطعمة معلبة","أطعمة معلبة","طعام معلب",,,
1042,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أغذية وأعلاف > جراينس",جراينس,حبوب,,,
1043,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أغذية وأعلاف > حلويات وعلكة","حلويات وعلكة","حلوى وعلكة",,,
1044,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أغذية وأعلاف > درييد نوتس","درييد نوتس","مكسرات وفواكه مجففة",,,
1045,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أغذية وأعلاف > سلال الفاكهة والجملة","سلال الفاكهة والجملة","سلال فواكه",,,
1046,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أغذية وأعلاف > فواكه وخضروات","فواكه وخضروات","فاكهة وخضار",,,
1047,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أغذية وأعلاف > لحوم وأسماك","لحوم وأسماك","لحوم وسمك",,,
1048,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أغذية وأعلاف > مأكولات شهية","مأكولات شهية","مقبلات ومأكولات جاهزة",,,
1049,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أغذية وأعلاف > مشروبات",مشروبات,مشروب,,,
1050,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > أدوات",أدوات,"أدوات قديمة",,,
1051,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > إضاءة",إضاءة,"إنارة قديمة",,,
1052,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > إكسسوارات",إكسسوارات,"إكسسوارات قديمة",,,
1053,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > المنزل والحديقة","المنزل والحديقة","منزل وحديقة",,,
1054,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > قطع",قطع,"قطع قديمة",,,
1055,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > ماكينات",ماكينات,"ماكينات قديمة",,,
1056,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > منتجات ديكور","منتجات ديكور","تحف وديكور قديم",,,
1057,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > منسوجات",منسوجات,"سجاد ومفروشات قديمة",,,
1058,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > أجهزة فحص واختبار","أجهزة فحص واختبار","جهاز فحص واختبار",,,
1059,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > أجهزة كشف المعادن","أجهزة كشف المعادن","جهاز كشف معادن",,,
1060,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > أجهزة لاسلكي","أجهزة لاسلكي","جهاز لاسلكي",,,
1061,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > إمدادات الطاقة والمحولات","إمدادات الطاقة والمحولات","مزود طاقة ومحول",,,
1062,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > بطاريات",بطاريات,بطارية,,,
1063,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > دوائر وتجميع إلكتروني","دوائر وتجميع إلكتروني","قطع وتجميع إلكتروني",,,
1064,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > سكاليس",سكاليس,ميزان,,,
1065,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > قطع",قطع,"قطع إلكترونية",,,
1066,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > مؤشرات الليزر والمصابيح الكاشفة","مؤشرات الليزر والمصابيح الكاشفة","مؤشر ليزر وكشاف",,,
1067,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات منزلية > أجهزة صوت محمولة","أجهزة صوت محمولة","جهاز صوت محمول",,,
1068,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات منزلية > أجهزة ومعدات الأقمار الصناعية","أجهزة ومعدات الأقمار الصناعية","ستلايت ومستلزماته",,,
1069,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات منزلية > أنظمة أمان","أنظمة أمان","كاميرات وأنظمة أمان",,,
1070,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات منزلية > أنظمة المنزل الذكي","أنظمة المنزل الذكي","أجهزة منزل ذكي",,,
1071,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات منزلية > أنظمة عرض وصورة","أنظمة عرض وصورة","أجهزة عرض وصورة",,,
1072,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات منزلية > الصوتيات المنزلية","الصوتيات المنزلية","سماعات ونظام صوت منزلي",,,
1073,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات منزلية > تلفزيونات",تلفزيونات,تلفزيون,,,
1074,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات منزلية > هواتف",هواتف,هاتف,,,
1075,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > الأم والطفل > أثاث",أثاث,"أثاث أطفال",,,
1076,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > الأم والطفل > ألعاب",ألعاب,"ألعاب أطفال",,,
1077,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > الأم والطفل > أمان",أمان,"حماية الطفل",,,
1078,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > الأم والطفل > التغذية والإطعام","التغذية والإطعام","أكل وإطعام الطفل",,,
1079,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > الأم والطفل > الصحة والعناية","الصحة والعناية","صحة وعناية الطفل",,,
1080,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > الأم والطفل > حمام",حمام,"حمام الطفل",,,
1081,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > الأم والطفل > ديكور الغرف","ديكور الغرف","ديكور غرفة الطفل",,,
1082,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > الأم والطفل > مستلزمات رضاعة","مستلزمات رضاعة","رضّاعة وأغراض رضاعة",,,
1083,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > الأم والطفل > ملابس المواليد","ملابس المواليد","ملابس مواليد",,,
1084,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > الأم والطفل > منسوجات منزلية","منسوجات منزلية","بياضات ومفارش أطفال",,,
1085,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > الأم والطفل > مواصلات",مواصلات,"عرباية وكرسي سيارة للأطفال",,,
1086,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > الأم والطفل > هدايا ومقتنيات المواليد","هدايا ومقتنيات المواليد","هدايا مواليد",,,
1087,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > تصوير وكاميرات > إكسسوارات العدسات","إكسسوارات العدسات","إكسسوارات عدسات",,,
1088,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > تصوير وكاميرات > تلسكوبات",تلسكوبات,تلسكوب,,,
1089,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > تصوير وكاميرات > عدسات وفلاتر","عدسات وفلاتر",عدسة,,,
1090,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > تصوير وكاميرات > كاميرات تصوير رقمية","كاميرات تصوير رقمية","كاميرا رقمية",,,
1091,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > تصوير وكاميرات > كاميرات فيديو","كاميرات فيديو","كاميرا فيديو",,,
1092,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > تصوير وكاميرات > كاميرات فيلم تناظرية","كاميرات فيلم تناظرية","كاميرا فيلم",,,
1093,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > تصوير وكاميرات > كاميرات للإيجار","كاميرات للإيجار","كاميرا للإيجار",,,
1094,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > تصوير وكاميرات > مناظير",مناظير,منظار,,,
1095,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ديكور المنزل > أدوات مطبخ","أدوات مطبخ","أغراض مطبخ",,,
1096,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ديكور المنزل > فنون وأشغال يدوية","فنون وأشغال يدوية","لوحات وأشغال يدوية",,,
1097,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ديكور المنزل > منتجات تنظيف","منتجات تنظيف","مواد وأدوات تنظيف",,,
1098,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ديكور المنزل > منتجات ديكور","منتجات ديكور","ديكورات منزلية",,,
1099,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ديكور المنزل > منسوجات منزلية","منسوجات منزلية","بياضات ومفارش",,,
1100,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ساعات ومنبهات > ساعات",ساعات,ساعة,,,
1101,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ساعات ومنبهات > ساعات الحائط","ساعات الحائط","ساعة حائط",,,
1102,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ساعات ومنبهات > ساعات الطاولة","ساعات الطاولة","ساعة طاولة",,,
1103,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > ساعات ومنبهات > قطع وإكسسوارات","قطع وإكسسوارات","قطع وإكسسوارات ساعات",,,
1104,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > كمبيوتر > خوادم ومكونات","خوادم ومكونات","سيرفرات وقطعها",,,
