line,status,message,path,current,new,entity_type,entity_id,old_name_ar
875,skipped_same,"Already has target name_ar","العقارات > أرض > للبيع مقابل حصة من الأرض","للبيع مقابل حصة من الأرض","للبيع مقابل حصة",subcategory,44616,"للبيع مقابل حصة"
876,not_found,"Category not found: العقارات","العقارات > عقار تجاري > تنازل عن عقد الإيجار","تنازل عن عقد الإيجار","فروغ تجاري",,,
877,not_found,"Category not found: العقارات","العقارات > عقار تجاري > للبيع مع التنازل عن النشاط","للبيع مع التنازل عن النشاط","للبيع مع الفروغ",,,
878,skipped_same,"Already has target name_ar","العقارات > مشاريع سكنية > ريزيدنس",ريزيدنس,"مجمع سكني",subcategory,44620,"مجمع سكني"
879,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الخطوط واللوحات التجارية","الخطوط واللوحات التجارية","خطوط ولوحات تجارية",,,
880,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات القاطرة","الشاحنات القاطرة","رؤوس قاطرة",subcategory,38074,"رؤوس قاطرة"
881,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الشاحنات والشاحنات الخفيفة","الشاحنات والشاحنات الخفيفة","شاحنات وشاحنات خفيفة",,,
882,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الكاروسري والهيكل","الكاروسري والهيكل","هياكل وصناديق شاحنات",subcategory,38071,"هياكل وصناديق شاحنات"
883,skipped_same,"Already has target name_ar","المركبات > المركبات التجارية > الميني باص والميدي باص","الميني باص والميدي باص",سرفيس,subcategory,38073,سرفيس
884,skipped_same,"Already has target name_ar","المركبات > المركبات الكهربائية > ميني فان وفانات لوحة","ميني فان وفانات لوحة","فان مغلق كهربائي",subcategory,33135,"فان مغلق كهربائي"
885,skipped_same,"Already has target name_ar","المركبات > تأجير سيارات > دفع رباعي وبيك اب","دفع رباعي وبيك اب","دفع رباعي وبيك آب",,,
886,skipped_same,"Already has target name_ar","المركبات > دراجات نارية > CFmoto",CFmoto,CFMOTO,,,
887,skipped_same,"Already has target name_ar","المركبات > دراجات نارية > Çelik Motor","Çelik Motor","Çelik Motor",subcategory,30325,"Çelik Motor"
888,skipped_same,"Already has target name_ar","المركبات > دراجات نارية > Işıldar",Işıldar,Işıldar,subcategory,30352,Işıldar
889,skipped_same,"Already has target name_ar","المركبات > دراجات نارية > Ski-doo",Ski-doo,Ski-Doo,,,
890,skipped_same,"Already has target name_ar","المركبات > دراجات نارية > Stmax",Stmax,STMAX,,,
891,skipped_same,"Already has target name_ar","المركبات > دراجات نارية > UğurSam",UğurSam,UğurSam,subcategory,30440,UğurSam
892,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > آسيا موتور","آسيا موتور","Asya Motor",,,
893,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > أباتشي",أباتشي,Apache,,,
894,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > أركتيك كات","أركتيك كات","Arctic Cat",,,
895,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > أرورا",أرورا,Arora,,,
896,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > أودس",أودس,ODES,,,
897,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > إس إم سي","إس إم سي",SMC,,,
898,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > إس واي إم","إس واي إم",SYM,,,
899,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > إنبيست",إنبيست,Enbest,,,
900,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > إيون",إيون,AEON,,,
901,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > باشان",باشان,Bashan,,,
902,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > بولاريس",بولاريس,Polaris,,,
903,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > بوماركس",بوماركس,Pomarx,,,
904,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > بوموتو جينلينغ","بوموتو جينلينغ","BuMoto Jinling",,,
905,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > تي جي بي","تي جي بي",TGB,,,
906,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > ريجال رابتور","ريجال رابتور","Regal Raptor",,,
907,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > ريجنوم",ريجنوم,Regnum,,,
908,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > سكاي جيت","سكاي جيت",Skyjet,,,
909,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > سوزوكي",سوزوكي,Suzuki,,,
910,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > سي أف موتو","سي أف موتو","CF Moto",,,
911,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > سيجواي",سيجواي,Segway,,,
912,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > سيكتاك",سيكتاك,Cectek,,,
913,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > غوس",غوس,Goes,,,
914,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > فالكون",فالكون,Falcon,,,
915,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > فولتا",فولتا,Volta,,,
916,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > كان-آم",كان-آم,Can-Am,,,
917,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > كانوني",كانوني,Kanuni,,,
918,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > كاواساكي",كاواساكي,Kawasaki,,,
919,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > كايو",كايو,Kayo,,,
920,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > كرال موتور","كرال موتور","Kral Motor",,,
921,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > كوبا",كوبا,Kuba,,,
922,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > كيمكو",كيمكو,Kymco,,,
923,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > كيو جي موتور","كيو جي موتور","QJ Motor",,,
924,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > لونشين",لونشين,Loncin,,,
925,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > لينهاي",لينهاي,Linhai,,,
926,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > موتوران",موتوران,Motoran,,,
927,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > مونديال",مونديال,Mondial,,,
928,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > هوندا",هوندا,Honda,,,
929,not_found,"Subcategory not found at segment: رباعية الدفع","المركبات > رباعية الدفع > يوكي",يوكي,Yuki,,,
930,skipped_same,"Already has target name_ar","المركبات > سيارات > أبارث",أبارث,Abarth,subcategory,20303,Abarth
931,skipped_same,"Already has target name_ar","المركبات > سيارات > أرورا",أرورا,Arora,subcategory,20308,Arora
932,skipped_same,"Already has target name_ar","المركبات > سيارات > ألبين",ألبين,Alpine,subcategory,20306,Alpine
933,skipped_same,"Already has target name_ar","المركبات > سيارات > أنادول",أنادول,Anadol,subcategory,20307,Anadol
934,skipped_same,"Already has target name_ar","المركبات > سيارات > أوبل",أوبل,Opel,subcategory,22780,Opel
935,skipped_same,"Already has target name_ar","المركبات > سيارات > أودي",أودي,Audi,subcategory,20346,Audi
936,skipped_same,"Already has target name_ar","المركبات > سيارات > أورتي",أورتي,Orti,subcategory,22781,Orti
937,skipped_same,"Already has target name_ar","المركبات > سيارات > أيون",أيون,Aion,subcategory,20304,Aion
938,skipped_same,"Already has target name_ar","المركبات > سيارات > إنفينيتي",إنفينيتي,Infiniti,subcategory,21913,Infiniti
939,skipped_same,"Already has target name_ar","المركبات > سيارات > إيغل",إيغل,Eagle,subcategory,21561,Eagle
940,skipped_same,"Already has target name_ar","المركبات > سيارات > إيكو",إيكو,IKCO,subcategory,21912,IKCO
941,skipped_same,"Already has target name_ar","المركبات > سيارات > استون مارتن","استون مارتن","Aston Martin",subcategory,20309,"Aston Martin"
942,skipped_same,"Already has target name_ar","المركبات > سيارات > الفا روميو","الفا روميو","Alfa Romeo",subcategory,20305,"Alfa Romeo"
943,skipped_same,"Already has target name_ar","المركبات > سيارات > بروتون",بروتون,Proton,subcategory,22870,Proton
944,skipped_same,"Already has target name_ar","المركبات > سيارات > بليموث",بليموث,Plymouth,subcategory,22866,Plymouth
945,skipped_same,"Already has target name_ar","المركبات > سيارات > بنتلي",بنتلي,Bentley,subcategory,20784,Bentley
946,skipped_same,"Already has target name_ar","المركبات > سيارات > بورش",بورش,Porsche,subcategory,22869,Porsche
947,skipped_same,"Already has target name_ar","المركبات > سيارات > بولستار",بولستار,Polestar,subcategory,22867,Polestar
948,skipped_same,"Already has target name_ar","المركبات > سيارات > بونتياك",بونتياك,Pontiac,subcategory,22868,Pontiac
949,skipped_same,"Already has target name_ar","المركبات > سيارات > بويك",بويك,Buick,subcategory,21396,Buick
950,skipped_same,"Already has target name_ar","المركبات > سيارات > بي إم دبليو","بي إم دبليو",BMW,subcategory,20794,BMW
951,skipped_same,"Already has target name_ar","المركبات > سيارات > بي واي دي","بي واي دي",BYD,subcategory,21403,BYD
952,skipped_same,"Already has target name_ar","المركبات > سيارات > بيجو",بيجو,Peugeot,subcategory,22865,Peugeot
953,skipped_same,"Already has target name_ar","المركبات > سيارات > تاتا",تاتا,Tata,subcategory,23102,Tata
954,skipped_same,"Already has target name_ar","المركبات > سيارات > تسلا",تسلا,Tesla,subcategory,23103,Tesla
955,skipped_same,"Already has target name_ar","المركبات > سيارات > توغ",توغ,TOGG,subcategory,23106,TOGG
956,skipped_same,"Already has target name_ar","المركبات > سيارات > توفاش",توفاش,Tofaş,subcategory,23105,Tofaş
957,skipped_same,"Already has target name_ar","المركبات > سيارات > تويوتا",تويوتا,Toyota,subcategory,23221,Toyota
958,skipped_same,"Already has target name_ar","المركبات > سيارات > جاكوار",جاكوار,Jaguar,subcategory,21914,Jaguar
959,skipped_same,"Already has target name_ar","المركبات > سيارات > جيلي",جيلي,Geely,subcategory,21633,Geely
960,skipped_same,"Already has target name_ar","المركبات > سيارات > داسيا",داسيا,Dacia,subcategory,21527,Dacia
961,skipped_same,"Already has target name_ar","المركبات > سيارات > دايهاتسو",دايهاتسو,Daihatsu,subcategory,21543,Daihatsu
962,skipped_same,"Already has target name_ar","المركبات > سيارات > دايو",دايو,Daewoo,subcategory,21533,Daewoo
963,skipped_same,"Already has target name_ar","المركبات > سيارات > دودج",دودج,Dodge,subcategory,21551,Dodge
964,skipped_same,"Already has target name_ar","المركبات > سيارات > دي إس أوتوموبيلز","دي إس أوتوموبيلز","DS Automobiles",subcategory,21556,"DS Automobiles"
965,skipped_same,"Already has target name_ar","المركبات > سيارات > ذا لندن تاكسي","ذا لندن تاكسي","The London Taxi",subcategory,23104,"The London Taxi"
966,skipped_same,"Already has target name_ar","المركبات > سيارات > روفر",روفر,Rover,subcategory,23022,Rover
967,skipped_same,"Already has target name_ar","المركبات > سيارات > رولز رويس","رولز رويس",Rolls-Royce,subcategory,23021,Rolls-Royce
968,skipped_same,"Already has target name_ar","المركبات > سيارات > ريدر",ريدر,Reeder,subcategory,23016,Reeder
969,skipped_same,"Already has target name_ar","المركبات > سيارات > ريغال رابتور","ريغال رابتور","Regal Raptor",subcategory,23017,"Regal Raptor"
970,skipped_same,"Already has target name_ar","المركبات > سيارات > ريلايف",ريلايف,Relive,subcategory,23018,Relive
971,skipped_same,"Already has target name_ar","المركبات > سيارات > رينو",رينو,Renault,subcategory,23019,Renault
972,skipped_same,"Already has target name_ar","المركبات > سيارات > رينوول",رينوول,Rainwoll,subcategory,23015,Rainwoll
973,skipped_same,"Already has target name_ar","المركبات > سيارات > ساب",ساب,Saab,subcategory,23023,Saab
974,skipped_same,"Already has target name_ar","المركبات > سيارات > سايبا",سايبا,Saipa,subcategory,23024,Saipa
975,skipped_same,"Already has target name_ar","المركبات > سيارات > سكودا",سكودا,Skoda,subcategory,23098,Skoda
976,skipped_same,"Already has target name_ar","المركبات > سيارات > سمارت",سمارت,Smart,subcategory,23099,Smart
977,skipped_same,"Already has target name_ar","المركبات > سيارات > سوبارو",سوبارو,Subaru,subcategory,23100,Subaru
978,skipped_same,"Already has target name_ar","المركبات > سيارات > سوزوكي",سوزوكي,Suzuki,subcategory,23101,Suzuki
979,skipped_same,"Already has target name_ar","المركبات > سيارات > سيات",سيات,SEAT,subcategory,23025,SEAT
980,skipped_same,"Already has target name_ar","المركبات > سيارات > سيتروين",سيتروين,Citroën,subcategory,21499,Citroën
981,skipped_same,"Already has target name_ar","المركبات > سيارات > سينترو",سينترو,Cenntro,subcategory,21418,Cenntro
982,skipped_same,"Already has target name_ar","المركبات > سيارات > شيري",شيري,Chery,subcategory,21421,Chery
983,skipped_same,"Already has target name_ar","المركبات > سيارات > شيفروليه",شيفروليه,Chevrolet,subcategory,21426,Chevrolet
984,skipped_same,"Already has target name_ar","المركبات > سيارات > فاندرهول",فاندرهول,Vanderhall,subcategory,23489,Vanderhall
985,skipped_same,"Already has target name_ar","المركبات > سيارات > فورد",فورد,Ford,subcategory,21610,Ford
986,skipped_same,"Already has target name_ar","المركبات > سيارات > فولتا",فولتا,Volta,subcategory,23491,Volta
987,skipped_same,"Already has target name_ar","المركبات > سيارات > فولفو",فولفو,Volvo,subcategory,23492,Volvo
988,skipped_same,"Already has target name_ar","المركبات > سيارات > فولكس فاغن","فولكس فاغن",Volkswagen,subcategory,23490,Volkswagen
989,skipped_same,"Already has target name_ar","المركبات > سيارات > فيات",فيات,Fiat,subcategory,21583,Fiat
990,skipped_same,"Already has target name_ar","المركبات > سيارات > فيراري",فيراري,Ferrari,subcategory,21564,Ferrari
991,skipped_same,"Already has target name_ar","المركبات > سيارات > كاديلاك",كاديلاك,Cadillac,subcategory,21409,Cadillac
992,skipped_same,"Already has target name_ar","المركبات > سيارات > كرايسلر",كرايسلر,Chrysler,subcategory,21489,Chrysler
993,skipped_same,"Already has target name_ar","المركبات > سيارات > كوبا",كوبا,Kuba,subcategory,21916,Kuba
994,skipped_same,"Already has target name_ar","المركبات > سيارات > كوبرا",كوبرا,Cupra,subcategory,21524,Cupra
995,skipped_same,"Already has target name_ar","المركبات > سيارات > كيا",كيا,Kia,subcategory,21939,Kia
996,skipped_same,"Already has target name_ar","المركبات > سيارات > لادا",لادا,Lada,subcategory,22087,Lada
997,skipped_same,"Already has target name_ar","المركبات > سيارات > لامبورغيني",لامبورغيني,Lamborghini,subcategory,22090,Lamborghini
998,skipped_same,"Already has target name_ar","المركبات > سيارات > لانشيا",لانشيا,Lancia,subcategory,22095,Lancia
999,skipped_same,"Already has target name_ar","المركبات > سيارات > لكزس",لكزس,Lexus,subcategory,22104,Lexus
1000,skipped_same,"Already has target name_ar","المركبات > سيارات > لوتس",لوتس,Lotus,subcategory,22106,Lotus
1001,skipped_same,"Already has target name_ar","المركبات > سيارات > لوكي",لوكي,Luqi,subcategory,22107,Luqi
1002,skipped_same,"Already has target name_ar","المركبات > سيارات > ليب موتور","ليب موتور",Leapmotor,subcategory,22101,Leapmotor
1003,skipped_same,"Already has target name_ar","المركبات > سيارات > لينكولن",لينكولن,Lincoln,subcategory,22105,Lincoln
1004,skipped_same,"Already has target name_ar","المركبات > سيارات > ماركوس",ماركوس,Marcos,subcategory,22108,Marcos
1005,skipped_same,"Already has target name_ar","المركبات > سيارات > مازدا",مازدا,Mazda,subcategory,22141,Mazda
1006,skipped_same,"Already has target name_ar","المركبات > سيارات > مازيراتي",مازيراتي,Maserati,subcategory,22109,Maserati
1007,skipped_same,"Already has target name_ar","المركبات > سيارات > ماكلارين",ماكلارين,McLaren,subcategory,22110,McLaren
1008,skipped_same,"Already has target name_ar","المركبات > سيارات > مرسيدس-بنز",مرسيدس-بنز,Mercedes-Benz,subcategory,22186,Mercedes-Benz
1009,skipped_same,"Already has target name_ar","المركبات > سيارات > مورغان",مورغان,Morgan,subcategory,22776,Morgan
1010,skipped_same,"Already has target name_ar","المركبات > سيارات > ميتسوبيشي",ميتسوبيشي,Mitsubishi,subcategory,22730,Mitsubishi
1011,skipped_same,"Already has target name_ar","المركبات > سيارات > ميني",ميني,MINI,subcategory,22722,MINI
1012,skipped_same,"Already has target name_ar","المركبات > سيارات > نيسان",نيسان,Nissan,subcategory,22779,Nissan
1013,skipped_same,"Already has target name_ar","المركبات > سيارات > نيغمر",نيغمر,Niğmer,subcategory,22778,Niğmer
1014,skipped_same,"Already has target name_ar","المركبات > سيارات > نيف",نيف,Nieve,subcategory,22777,Nieve
1015,skipped_same,"Already has target name_ar","المركبات > سيارات > هوندا",هوندا,Honda,subcategory,21638,Honda
1016,skipped_same,"Already has target name_ar","المركبات > سيارات > هيونداي",هيونداي,Hyundai,subcategory,21769,Hyundai
1017,skipped_same,"Already has target name_ar","المركبات > سيارات > يوكي",يوكي,Yuki,subcategory,23494,Yuki
1018,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > أوديس",أوديس,ODES,,,
1019,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > إكس آند واي","إكس آند واي",X&Y,,,
1020,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > باجي",باجي,Buggy,,,
1021,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > بولاريس",بولاريس,Polaris,,,
1022,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > جون دير","جون دير","John Deere",,,
1023,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > سي إف موتو","سي إف موتو","CF Moto",,,
1024,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > سيجواي",سيجواي,Segway,,,
1025,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > كان-آم",كان-آم,Can-Am,,,
1026,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > كانوني",كانوني,Kanuni,,,
1027,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > كاواساكي",كاواساكي,Kawasaki,,,
1028,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > كوبا",كوبا,Kuba,,,
1029,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > موتولوكس",موتولوكس,Motolux,,,
1030,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > مونديال",مونديال,Mondial,,,
1031,not_found,"Subcategory not found at segment: مركبة المهام المساعدة","المركبات > مركبة المهام المساعدة > يوكي",يوكي,Yuki,,,
1032,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أخرى > آلات البيع","آلات البيع","ماكينة بيع ذاتي",subcategory,26275,"ماكينة بيع ذاتي"
1033,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أخرى > أشياء غير عادية","أشياء غير عادية","أشياء نادرة أو غريبة",subcategory,26276,"أشياء نادرة أو غريبة"
1034,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أخرى > اكسسوارات التبغ","اكسسوارات التبغ","إكسسوارات التدخين",subcategory,26279,"إكسسوارات التدخين"
1035,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أخرى > العطلات والمناسبات الخاصة","العطلات والمناسبات الخاصة","أغراض مناسبات وأعياد",subcategory,26269,"أغراض مناسبات وأعياد"
1036,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أخرى > المنتجات الترويجية","المنتجات الترويجية","منتجات دعائية",subcategory,26277,"منتجات دعائية"
1037,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أخرى > براندس فور سالي","براندس فور سالي","علامات تجارية للبيع",subcategory,26270,"علامات تجارية للبيع"
1038,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أخرى > تاتتوس & بودي ارت","تاتتوس & بودي ارت","وشوم وفنون الجسد",subcategory,26274,"وشوم وفنون الجسد"
1039,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أخرى > تذاكر الحفلات والمناسبات","تذاكر الحفلات والمناسبات","تذكرة دخول حفلة",subcategory,26272,"تذكرة دخول حفلة"
1040,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أخرى > مبيدات الحشرات والقوارض","مبيدات الحشرات والقوارض","مبيد حشرات وفئران",subcategory,26273,"مبيد حشرات وفئران"
1041,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أغذية وأعلاف > أطعمة معلبة","أطعمة معلبة","طعام معلب",subcategory,26289,"طعام معلب"
1042,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أغذية وأعلاف > جراينس",جراينس,حبوب,subcategory,26295,حبوب
1043,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أغذية وأعلاف > حلويات وعلكة","حلويات وعلكة","حلوى وعلكة",subcategory,26290,"حلوى وعلكة"
1044,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أغذية وأعلاف > درييد نوتس","درييد نوتس","مكسرات وفواكه مجففة",subcategory,26294,"مكسرات وفواكه مجففة"
1045,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أغذية وأعلاف > سلال الفاكهة والجملة","سلال الفاكهة والجملة","سلال فواكه",subcategory,26297,"سلال فواكه"
1046,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أغذية وأعلاف > فواكه وخضروات","فواكه وخضروات","فاكهة وخضار",subcategory,26292,"فاكهة وخضار"
1047,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أغذية وأعلاف > لحوم وأسماك","لحوم وأسماك","لحوم وسمك",subcategory,26293,"لحوم وسمك"
1048,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أغذية وأعلاف > مأكولات شهية","مأكولات شهية","مقبلات ومأكولات جاهزة",subcategory,26291,"مقبلات ومأكولات جاهزة"
1049,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > أغذية وأعلاف > مشروبات",مشروبات,مشروب,subcategory,26288,مشروب
1050,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > أدوات",أدوات,"أدوات قديمة",,,
1051,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > إضاءة",إضاءة,"إنارة قديمة",,,
1052,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > إكسسوارات",إكسسوارات,"إكسسوارات قديمة",,,
1053,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > المنزل والحديقة","المنزل والحديقة","منزل وحديقة",,,
1054,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > قطع",قطع,"قطع قديمة",,,
1055,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > ماكينات",ماكينات,"ماكينات قديمة",,,
1056,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > منتجات ديكور","منتجات ديكور","تحف وديكور قديم",,,
1057,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > أنتيكات > منسوجات",منسوجات,"سجاد ومفروشات قديمة",,,
1058,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > أجهزة فحص واختبار","أجهزة فحص واختبار","جهاز فحص واختبار",,,
1059,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > أجهزة كشف المعادن","أجهزة كشف المعادن","جهاز كشف معادن",,,
1060,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > أجهزة لاسلكي","أجهزة لاسلكي","جهاز لاسلكي",,,
1061,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > إمدادات الطاقة والمحولات","إمدادات الطاقة والمحولات","مزود طاقة ومحول",,,
1062,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > بطاريات",بطاريات,بطارية,,,
1063,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > دوائر وتجميع إلكتروني","دوائر وتجميع إلكتروني","قطع وتجميع إلكتروني",,,
1064,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > سكاليس",سكاليس,ميزان,,,
1065,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > قطع",قطع,"قطع إلكترونية",,,
1066,not_found,"Category not found: سلع مستعملة وجديدة","سلع مستعملة وجديدة > إلكترونيات تقنية > مؤشرات الليزر والمصابيح الكاشفة","مؤشرات الليزر والمصابيح الكاشفة","مؤشر ليزر وكشاف",,,
1067,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > إلكترونيات منزلية > أجهزة صوت محمولة","أجهزة صوت محمولة","جهاز صوت محمول",subcategory,27099,"جهاز صوت محمول"
1068,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > إلكترونيات منزلية > أجهزة ومعدات الأقمار الصناعية","أجهزة ومعدات الأقمار الصناعية","ستلايت ومستلزماته",subcategory,27100,"ستلايت ومستلزماته"
1069,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > إلكترونيات منزلية > أنظمة أمان","أنظمة أمان","كاميرات وأنظمة أمان",subcategory,27101,"كاميرات وأنظمة أمان"
1070,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > إلكترونيات منزلية > أنظمة المنزل الذكي","أنظمة المنزل الذكي","أجهزة منزل ذكي",subcategory,27102,"أجهزة منزل ذكي"
1071,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > إلكترونيات منزلية > أنظمة عرض وصورة","أنظمة عرض وصورة","أجهزة عرض وصورة",subcategory,27098,"أجهزة عرض وصورة"
1072,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > إلكترونيات منزلية > الصوتيات المنزلية","الصوتيات المنزلية","سماعات ونظام صوت منزلي",subcategory,27097,"سماعات ونظام صوت منزلي"
1073,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > إلكترونيات منزلية > تلفزيونات",تلفزيونات,تلفزيون,subcategory,27104,تلفزيون
1074,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > إلكترونيات منزلية > هواتف",هواتف,هاتف,subcategory,27103,هاتف
1075,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > الأم والطفل > أثاث",أثاث,"أثاث أطفال",subcategory,27981,"أثاث أطفال"
1076,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > الأم والطفل > ألعاب",ألعاب,"ألعاب أطفال",subcategory,27988,"ألعاب أطفال"
1077,skipped_same,"Already has target name_ar","سلع مستعملة وجديدة > الأم والطفل > أمان",أمان,"حماية الطفل",subcategory,27986,"حماية الطفل"
